name	probe_name	x	y	z	hemisphere	impedance	shank_id	location
e000	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLp
e001	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLp
e002	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLp
e003	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLp
e004	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e005	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e006	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e007	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e008	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e009	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e010	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e011	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e012	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e013	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e014	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e015	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group VL	VLa
e016	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e017	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e018	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e019	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e020	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e021	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e022	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e023	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e024	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e025	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e026	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e027	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e028	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e029	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e030	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
e031	DeviceEcephys	n/a	n/a	n/a	n/a	n/a	Group GPi	GPi
